"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"low on both suspense and [[payoff]] ","low on both suspense and [[rewarding]] ",0.2615751028060913,0.9314141273498535,0,1,0,38,"Successful"
"find a scathing portrayal of a [[powerful]] entity strangling the [[life]] out of the people who want to believe in it the most ","find a scathing portrayal of a [[loud]] entity strangling the [[existence]] out of the people who want to believe in it the most ",0.13245296478271484,0.5930866003036499,1,0,1,79,"Successful"
"an absolute [[delight]] for all [[audiences]] ","an absolute [[gratification]] for all [[auditors]] ",0.08628112077713013,0.7995885610580444,1,0,1,73,"Successful"
"would tax [[einstein]] 's brain . ","would tax [[gifted]] 's brain . ",0.15874922275543213,0.5506056547164917,0,1,0,15,"Successful"
"'s its first [[sign]] of trouble ","'s its first [[signature]] of trouble ",0.19542938470840454,0.7233704328536987,0,1,0,34,"Successful"
"[[ca]] n't believe anyone would [[really]] [[buy]] this stuff ","[[can]] n't believe anyone would [[perfectly]] [[learn]] this stuff ",0.05941838026046753,0.860386848449707,0,1,0,94,"Successful"
"moonlight mile should strike a [[nerve]] in many . ","moonlight mile should strike a [[toupee]] in many . ",0.36225396394729614,0.8476681709289551,1,0,1,27,"Successful"
"if ever such a dependable [[concept]] was [[botched]] in [[execution]] ","if ever such a dependable [[contemplation]] was [[bungled]] in [[performed]] ",0.06512510776519775,0.7704625129699707,0,1,0,95,"Successful"
"wedding [[feels]] a [[bit]] anachronistic . ","wedding [[thoughts]] a [[piece]] anachronistic . ",0.09032458066940308,0.5666813254356384,0,1,0,47,"Successful"
"been [[lost]] in the [[translation]] this [[time]] ","been [[looses]] in the [[transforms]] this [[moments]] ",0.07915323972702026,0.6971021294593811,0,1,0,124,"Successful"
"revelatory [[performance]] ","revelatory [[result]] ",0.10755538940429688,0.4399412274360657,1,1,1,47,"Failed"
"the pianist like a surgeon mends a broken heart ; very meticulously but without any passion ","the pianist like a surgeon mends a broken heart ; very meticulously but without any passion ",0.6082205772399902,0.6082205772399902,1,1,0,1,"Skipped"
"remains oddly [[detached]] ","remains oddly [[separate]] ",0.4171372056007385,0.848650336265564,0,1,0,22,"Successful"
"that is more complex and [[honest]] than anything [[represented]] in a hollywood film ","that is more complex and [[veritable]] than anything [[were]] in a hollywood film ",0.04330039024353027,0.7453646063804626,1,0,1,66,"Successful"
"[[nifty]] premise ","[[snazzy]] premise ",0.4267319440841675,0.6109151840209961,1,0,1,7,"Successful"
"[[vein]] ","[[logic]] ",0.395893931388855,0.5929067730903625,1,0,1,14,"Successful"
"the [[wonderfully]] lush morvern callar is [[pure]] punk existentialism , and ","the [[shockingly]] lush morvern callar is [[plain]] punk existentialism , and ",0.061884284019470215,0.769927978515625,1,0,1,60,"Successful"
"go down with a [[ship]] as [[leaky]] ","go down with a [[craft]] as [[pore]] ",0.031711041927337646,0.694359540939331,0,1,0,54,"Successful"
"[[earnest]] movie ","[[grievous]] movie ",0.2499091625213623,0.6345562934875488,1,0,1,28,"Successful"
"[[effective]] enough ","[[usefulness]] enough ",0.12175244092941284,0.27987051010131836,1,1,1,17,"Failed"
"showing us well-thought stunts or a car chase that we have n't seen 10,000 times ","showing us well-thought stunts or a car chase that we have n't seen 10,000 times ",0.8376455307006836,0.8376455307006836,0,0,1,1,"Skipped"
"make the film more silly than scary , [[like]] some sort of martha stewart decorating [[program]] [[run]] [[amok]] ","make the film more silly than scary , [[adore]] some sort of martha stewart decorating [[programmes]] [[manages]] [[rampaging]] ",0.02072244882583618,0.5070158243179321,0,1,0,74,"Successful"
"going at a [[rapid]] pace , ","going at a [[riffle]] pace , ",0.1527213454246521,0.5742398500442505,1,0,1,32,"Successful"
"[[still]] [[fun]] and [[enjoyable]] and ","[[too]] [[joke]] and [[loveable]] and ",0.016014277935028076,0.8673961162567139,1,0,1,87,"Successful"
"a [[lazy]] [[exercise]] in [[bad]] filmmaking ","a [[jaded]] [[enjoyment]] in [[wicked]] filmmaking ",0.015313446521759033,0.88846755027771,0,1,0,71,"Successful"
"this [[thing]] is [[virtually]] unwatchable . ","this [[something]] is [[primarily]] unwatchable . ",0.024061977863311768,0.4627007842063904,0,0,0,60,"Failed"
"'s also [[undeniably]] exceedingly [[clever]] ","'s also [[blatantly]] exceedingly [[brainy]] ",0.041251420974731445,0.6678289175033569,1,0,1,81,"Successful"
"would ever work in a mcculloch production again if they [[looked]] at how this movie turned out ","would ever work in a mcculloch production again if they [[watched]] at how this movie turned out ",0.1665891408920288,0.5165513753890991,0,1,0,57,"Successful"
"an entertainment destination for the [[general]] [[public]] ","an entertainment destination for the [[utter]] [[demographic]] ",0.07062822580337524,0.8106279373168945,1,0,1,61,"Successful"
"i have ever seen , constantly pulling the rug from underneath us , [[seeing]] things from new sides , plunging deeper , getting more [[intense]] . ","i have ever seen , constantly pulling the rug from underneath us , [[see]] things from new sides , plunging deeper , getting more [[ponderous]] . ",0.03277367353439331,0.5762835741043091,1,0,1,103,"Successful"
"england 's roger mitchell , who handily [[makes]] the move from [[pleasing]] ","england 's roger mitchell , who handily [[pay]] the move from [[gentil]] ",0.01634824275970459,0.6910874843597412,1,0,1,80,"Successful"
"to the [[enduring]] [[strengths]] of women ","to the [[lingering]] [[forces]] of women ",0.09710276126861572,0.8237148523330688,1,0,1,32,"Successful"
"[[surprisingly]] [[faithful]] ","[[terribly]] [[exact]] ",0.08449214696884155,0.804415762424469,1,0,1,74,"Successful"
"the [[numerous]] scenes ","the [[several]] scenes ",0.24806058406829834,0.569892942905426,1,0,1,22,"Successful"
"exaggerated and ","exaggerated and ",0.5210793018341064,0.5210793018341064,1,1,0,1,"Skipped"
"takes a really long , [[slow]] and [[dreary]] time ","takes a really long , [[lent]] and [[sorrowful]] time ",0.028269529342651367,0.8712649941444397,0,1,0,71,"Successful"
"[[improved]] upon the first ","[[reinforcement]] upon the first ",0.13535922765731812,0.3223852515220642,1,1,1,39,"Failed"
"that might have made it an [[exhilarating]] ","that might have made it an [[sexier]] ",0.22628730535507202,0.7685193419456482,1,0,1,47,"Successful"
"k-19 : the widowmaker is a [[great]] [[yarn]] . ","k-19 : the widowmaker is a [[gargantuan]] [[wiring]] . ",0.04961210489273071,0.8562148809432983,1,0,1,87,"Successful"
"[[humorless]] ","[[stoic]] ",0.29040032625198364,0.6326106786727905,0,1,0,39,"Successful"
"[[thank]] ","[[acknowledgment]] ",0.19779789447784424,0.41904592514038086,1,1,1,51,"Failed"
"just because a walk to [[remember]] ","just because a walk to [[flashbacks]] ",0.15023189783096313,0.6343944072723389,1,0,1,42,"Successful"
"bite ","bite ",0.5149508714675903,0.5149508714675903,1,1,0,1,"Skipped"
"amounts to little more than [[punishment]] . ","amounts to little more than [[worth]] . ",0.050020813941955566,0.6238361597061157,0,1,0,32,"Successful"
"the [[humor]] is recognizably plympton ","the [[travesty]] is recognizably plympton ",0.45205479860305786,0.816998302936554,1,0,1,50,"Successful"
"likeable [[thanks]] to its cast , its [[cuisine]] and its [[quirky]] [[tunes]] . ","likeable [[owing]] to its cast , its [[caterer]] and its [[bonkers]] [[lyrics]] . ",0.014944195747375488,0.8213632106781006,1,0,1,175,"Successful"
"makes piecing the story together [[frustrating]] [[difficult]] ","makes piecing the story together [[unnerving]] [[complex]] ",0.05158179998397827,0.9620206356048584,0,1,0,43,"Successful"
"a [[fascinating]] , [[compelling]] [[story]] ","a [[fantastical]] , [[cogent]] [[storeys]] ",0.025030076503753662,0.4986445903778076,1,1,1,72,"Failed"
"the film 's hero is a [[bore]] and his innocence soon becomes a [[questionable]] kind of [[inexcusable]] [[dumb]] innocence ","the film 's hero is a [[pierce]] and his innocence soon becomes a [[iffy]] kind of [[unimaginable]] [[silent]] innocence ",0.03765076398849487,0.6230963468551636,0,1,0,130,"Successful"
"a [[fascinating]] , dark [[thriller]] that [[keeps]] you hooked on the [[delicious]] pulpiness of its lurid [[fiction]] . ","a [[excite]] , dark [[melodrama]] that [[stays]] you hooked on the [[scented]] pulpiness of its lurid [[unreal]] . ",0.03646034002304077,0.5107392072677612,1,0,1,151,"Successful"
"[[whimsical]] and relevant [[today]] ","[[arbitrary]] and relevant [[monday]] ",0.08527952432632446,0.7627185583114624,1,0,1,62,"Successful"
"[[see]] the it ","[[stare]] the it ",0.3573295474052429,0.6681737899780273,1,0,1,37,"Successful"
"tackles the difficult subject of grief and loss ","tackles the difficult subject of grief and loss ",0.7681789398193359,0.7681789398193359,0,0,1,1,"Skipped"
"[[grotesque]] [[narcissism]] ","[[goofy]] [[obsessions]] ",0.14762520790100098,0.7035287618637085,0,1,0,65,"Successful"
"[[funny]] and sad ","[[weird]] and sad ",0.19044089317321777,0.6699786186218262,1,0,1,40,"Successful"
"is , arguably , the most [[accomplished]] [[work]] to date from hong kong 's [[versatile]] stanley [[kwan]] . ","is , arguably , the most [[incurred]] [[operandi]] to date from hong kong 's [[agile]] stanley [[qun]] . ",0.017588317394256592,0.567980170249939,1,0,1,115,"Successful"
"it [[wore]] me down ","it [[focuses]] me down ",0.07767534255981445,0.2605060338973999,0,0,0,30,"Failed"
"be so [[stupid]] ","be so [[beast]] ",0.04316037893295288,0.7133586406707764,0,1,0,53,"Successful"
"as [[refreshing]] ","as [[update]] ",0.11126470565795898,0.5788874626159668,1,0,1,35,"Successful"
"what we get in feardotcom is more like something from a [[bad]] clive barker movie . ","what we get in feardotcom is more like something from a [[wicked]] clive barker movie . ",0.025520265102386475,0.5663620233535767,0,1,0,50,"Successful"
"[[has]] [[created]] a [[brilliant]] motion picture . ","[[was]] [[fabricated]] a [[grandiose]] motion picture . ",0.04356789588928223,0.6647947430610657,1,0,1,119,"Successful"
"from the [[clumsy]] [[cliché]] of the [[ugly]] american ","from the [[delicate]] [[metaphorical]] of the [[outrageous]] american ",0.016867458820343018,0.9091794490814209,0,1,0,141,"Successful"
"a [[beautiful]] [[food]] entrée ","a [[grandiose]] [[malnutrition]] entrée ",0.09900903701782227,0.7063309550285339,1,0,1,83,"Successful"
"us a slice of life that 's very [[different]] from our own and yet instantly [[recognizable]] ","us a slice of life that 's very [[dissimilar]] from our own and yet instantly [[blatant]] ",0.03132086992263794,0.5697556734085083,1,0,1,50,"Successful"
"the passive-aggressive [[psychology]] of co-dependence ","the passive-aggressive [[spirit]] of co-dependence ",0.29888153076171875,0.8156610727310181,0,1,0,38,"Successful"
"his story ends or just ca n't tear himself away from the characters ","his story ends or just ca n't tear himself away from the characters ",0.9769259691238403,0.9769259691238403,0,0,1,1,"Skipped"
"[[does]] not [[live]] up to its style ","[[makes]] not [[vibrant]] up to its style ",0.30892497301101685,0.8458743095397949,0,1,0,59,"Successful"
"scenes of cinematic [[perfection]] ","scenes of cinematic [[blameless]] ",0.09559047222137451,0.5854037404060364,1,0,1,20,"Successful"
"[[love]] liza 's [[tale]] ","[[cared]] liza 's [[storeys]] ",0.08352386951446533,0.6846445798873901,1,0,1,60,"Successful"
"the type of film about growing up that we do n't see [[often]] enough these days : [[realistic]] , urgent ","the type of film about growing up that we do n't see [[frequently]] enough these days : [[reality]] , urgent ",0.04975491762161255,0.5238091349601746,1,0,1,68,"Successful"
"first , for a movie that tries to be smart , it 's kinda [[dumb]] . ","first , for a movie that tries to be smart , it 's kinda [[beast]] . ",0.10391390323638916,0.7235482931137085,0,1,0,48,"Successful"
"go [[see]] this [[delightful]] comedy . ","go [[stare]] this [[loveable]] comedy . ",0.0637407898902893,0.7787269353866577,1,0,1,87,"Successful"
"[[worst]] sense ","[[finest]] sense ",0.1409895420074463,0.8514707684516907,0,1,0,42,"Successful"
"propelled by the acting ","propelled by the acting ",0.5671952962875366,0.5671952962875366,0,0,1,1,"Skipped"
"[[presents]] us with an action movie that actually [[has]] a brain . ","[[exposes]] us with an action movie that actually [[was]] a brain . ",0.2036372423171997,0.7493942975997925,1,0,1,80,"Successful"
"human nature is a goofball movie , in the way that malkovich was , but it [[tries]] too [[hard]] ","human nature is a goofball movie , in the way that malkovich was , but it [[sought]] too [[intense]] ",0.09504842758178711,0.7018754482269287,0,1,0,90,"Successful"
"overplayed ","overplayed ",0.3973507881164551,0.3973507881164551,0,0,0,2,"Failed"
"should be poignant ","should be poignant ",0.8367658257484436,0.8367658257484436,1,1,0,1,"Skipped"
"'' feels capable of [[charming]] the masses with star [[power]] , a pop-induced score and sentimental [[moments]] that have become a [[spielberg]] trademark . ","'' feels capable of [[beautifull]] the masses with star [[capability]] , a pop-induced score and sentimental [[minutes]] that have become a [[abrams]] trademark . ",0.02731102705001831,0.5102192163467407,1,0,1,96,"Successful"
"visceral and dangerously [[honest]] revelations about the men and [[machines]] behind the [[curtains]] of our planet ","visceral and dangerously [[franc]] revelations about the men and [[machine]] behind the [[cortina]] of our planet ",0.030133605003356934,0.7473398447036743,1,0,1,85,"Successful"
"kirshner and monroe seem to be in a [[contest]] to see who can out-bad-act the other . ","kirshner and monroe seem to be in a [[competition]] to see who can out-bad-act the other . ",0.45155173540115356,0.7404390573501587,0,1,0,22,"Successful"
"[[mug]] shots ","[[bowl]] shots ",0.4872124195098877,0.663913369178772,0,1,0,20,"Successful"
"the [[barbarism]] of ` [[ethnic]] [[cleansing]] ","the [[wild]] of ` [[ethic]] [[purifier]] ",0.08142960071563721,0.7044198513031006,0,1,0,92,"Successful"
"another [[masterpiece]] ","another [[linchpin]] ",0.24762243032455444,0.613930344581604,1,0,1,11,"Successful"
"an incredibly [[layered]] and [[stylistic]] [[film]] ","an incredibly [[rolled]] and [[lifestyle]] [[video]] ",0.033061981201171875,0.7368946075439453,1,0,1,61,"Successful"
"a [[classic]] story ","a [[routine]] story ",0.20348316431045532,0.5932323932647705,1,0,1,22,"Successful"
"[[daring]] ","[[brazen]] ",0.2211790680885315,0.5305594205856323,1,0,1,43,"Successful"
"wo n't feel cheated by the high infidelity of unfaithful . ","wo n't feel cheated by the high infidelity of unfaithful . ",0.9482045769691467,0.9482045769691467,0,0,1,1,"Skipped"
"haute ","haute ",0.6094058752059937,0.6094058752059937,1,1,0,1,"Skipped"
"convey a [[strong]] sense of the girls ' [[environment]] . ","convey a [[loud]] sense of the girls ' [[periphery]] . ",0.11054748296737671,0.904403030872345,1,0,1,75,"Successful"
"[[ugly]] and ","[[dastardly]] and ",0.36484891176223755,0.6530681848526001,0,1,0,5,"Successful"
"a [[journey]] [[spanning]] nearly three decades of [[bittersweet]] camaraderie and [[history]] , in which we feel that we truly know what [[makes]] holly and [[marina]] tick ","a [[displacement]] [[broadens]] nearly three decades of [[maudlin]] camaraderie and [[bygone]] , in which we feel that we truly know what [[pay]] holly and [[sea]] tick ",0.019391894340515137,0.5518742799758911,1,0,1,185,"Successful"
"any [[insight]] ","any [[idea]] ",0.45337235927581787,0.7413692474365234,1,0,1,51,"Successful"
"a well-intentioned effort that 's still too [[burdened]] by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . ","a well-intentioned effort that 's still too [[entrusted]] by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . ",0.435344934463501,0.6083114147186279,0,1,0,30,"Successful"
"[[passionate]] , tumultuous affair ","[[impatient]] , tumultuous affair ",0.2792692184448242,0.7322938442230225,1,0,1,20,"Successful"
"the kind of under-inspired , [[overblown]] enterprise that gives hollywood sequels a [[bad]] name ","the kind of under-inspired , [[extravagant]] enterprise that gives hollywood sequels a [[wicked]] name ",0.013184726238250732,0.7081831693649292,0,1,0,66,"Successful"
"an [[enjoyable]] [[experience]] . ","an [[loverly]] [[pilot]] . ",0.06538456678390503,0.6371371746063232,1,0,1,56,"Successful"
"'ve [[had]] more interesting -- and , [[dare]] i say , thematically complex -- [[bowel]] movements than this long-on-the-shelf , point-and-shoot [[exercise]] in gimmicky crime drama . ","'ve [[got]] more interesting -- and , [[adventurous]] i say , thematically complex -- [[enema]] movements than this long-on-the-shelf , point-and-shoot [[practiced]] in gimmicky crime drama . ",0.0807604193687439,0.5091392993927002,0,1,0,103,"Successful"
"is a [[greater]] attention to the parents -- and particularly the fateful fathers -- in the emotional [[evolution]] of the two bewitched adolescents . ","is a [[higher]] attention to the parents -- and particularly the fateful fathers -- in the emotional [[shifted]] of the two bewitched adolescents . ",0.14758288860321045,0.501083254814148,1,0,1,96,"Successful"
"well to cram [[earplugs]] ","well to cram [[capes]] ",0.21428555250167847,0.5502136945724487,0,1,0,27,"Successful"
"who is [[simply]] [[tired]] ","who is [[uniquely]] [[antsy]] ",0.040880024433135986,0.8241057991981506,0,1,0,67,"Successful"
"it 's the [[little]] nuances that perhaps had to [[escape]] from director mark romanek 's self-conscious [[scrutiny]] to [[happen]] , that finally [[get]] under your skin ","it 's the [[lesser]] nuances that perhaps had to [[fugue]] from director mark romanek 's self-conscious [[check]] to [[come]] , that finally [[got]] under your skin ",0.06714034080505371,0.5935980081558228,0,1,0,183,"Successful"
"both [[convincing]] and [[radiant]] ","both [[cogent]] and [[radioactivity]] ",0.04071640968322754,0.4322664737701416,1,1,1,56,"Failed"
"[[smart]] and [[dark]] - ","[[cancerous]] and [[dreary]] - ",0.12390297651290894,0.8664175271987915,1,0,1,27,"Successful"
"[[emaciated]] flick ","[[lanky]] flick ",0.38569867610931396,0.5661393404006958,0,1,0,24,"Successful"
"jim brown treats his women -- as [[dumb]] , [[credulous]] , unassuming , [[subordinate]] subjects ","jim brown treats his women -- as [[silent]] , [[ingenuous]] , unassuming , [[slave]] subjects ",0.035217106342315674,0.7390089631080627,0,1,0,59,"Successful"
"point at [[things]] that [[explode]] into flame ","point at [[themes]] that [[burst]] into flame ",0.08619922399520874,0.7830092310905457,0,1,0,92,"Successful"
"jolts the [[laughs]] from the audience ","jolts the [[joke]] from the audience ",0.23151028156280518,0.7846746444702148,1,0,1,52,"Successful"
"[[heralds]] something [[special]] ","[[declare]] something [[odd]] ",0.09416472911834717,0.4305610656738281,1,1,1,43,"Failed"
"[[has]] n't [[escaped]] the [[rut]] [[dug]] by the [[last]] one ","[[enjoy]] n't [[defected]] the [[stillness]] [[heightened]] by the [[recent]] one ",0.02508026361465454,0.8075429201126099,0,1,0,135,"Successful"
"a [[perfect]] [[performance]] ","a [[infallible]] [[running]] ",0.04197049140930176,0.6847963333129883,1,0,1,64,"Successful"
"this [[cinema]] verite speculation on the assassination of john f. kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative ","this [[footage]] verite speculation on the assassination of john f. kennedy may have been inspired by blair witch , but it takes its techniques into such fresh territory that the film never feels derivative ",0.34965842962265015,0.5899553894996643,1,0,1,45,"Successful"
"an unsuccessful [[attempt]] at a movie ","an unsuccessful [[sought]] at a movie ",0.18587934970855713,0.7241625189781189,0,1,0,53,"Successful"
"sometimes [[confusing]] ","sometimes [[unnerving]] ",0.22708463668823242,0.7433257699012756,0,1,0,31,"Successful"
"[[superlative]] ","[[excellencies]] ",0.2354082465171814,0.40001386404037476,1,1,1,20,"Failed"
"buy the [[soundtrack]] ","buy the [[videotape]] ",0.41354161500930786,0.7727375030517578,1,0,1,15,"Successful"
"'s sharply comic and [[surprisingly]] [[touching]] , ","'s sharply comic and [[terribly]] [[plaguing]] , ",0.019706368446350098,0.7025113105773926,1,0,1,79,"Successful"
"a soap-opera quality twist in the last 20 [[minutes]] ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination . ","a soap-opera quality twist in the last 20 [[minute]] ... almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination . ",0.3378118872642517,0.5967267751693726,0,1,0,18,"Successful"
"to change hackneyed concepts when it comes to [[dreaming]] up romantic comedies ","to change hackneyed concepts when it comes to [[dream]] up romantic comedies ",0.19519299268722534,0.6918342113494873,0,1,0,35,"Successful"
"the [[folly]] of superficiality that is itself ","the [[madness]] of superficiality that is itself ",0.14411813020706177,0.2540796995162964,0,0,0,50,"Failed"
"[[lumbering]] [[load]] ","[[woods]] [[responsibility]] ",0.1866733431816101,0.744457483291626,0,1,0,82,"Successful"
"a 95-minute commercial for [[nba]] [[properties]] ","a 95-minute commercial for [[ncaa]] [[roles]] ",0.10245519876480103,0.5102635622024536,0,1,0,43,"Successful"
"though many of these guys are [[less]] than adorable ","though many of these guys are [[modest]] than adorable ",0.08062773942947388,0.8974491953849792,0,1,0,47,"Successful"
"peels layers from this character that may well not have existed on paper . ","peels layers from this character that may well not have existed on paper . ",0.8769896030426025,0.8769896030426025,0,0,1,1,"Skipped"
"is [[deadly]] [[dull]] ","is [[murderer]] [[razor]] ",0.03938645124435425,0.4586254954338074,0,0,0,43,"Failed"
"[[inferior]] ","[[lesser]] ",0.44354063272476196,0.7464583516120911,0,1,0,18,"Successful"
"big-hearted and [[frequently]] ","big-hearted and [[normally]] ",0.2054089903831482,0.4495766758918762,1,1,1,24,"Failed"
"[[striking]] deep chords of [[sadness]] ","[[whopping]] deep chords of [[misery]] ",0.053020358085632324,0.6756746768951416,1,0,1,61,"Successful"
"[[laughs]] aplenty ","[[joke]] aplenty ",0.2682800889015198,0.6707260012626648,1,0,1,44,"Successful"
"schaeffer is n't in this film , which may be why it works as well as it does . ","schaeffer is n't in this film , which may be why it works as well as it does . ",0.6457704305648804,0.6457704305648804,0,0,1,1,"Skipped"
"[[loud]] , [[ugly]] , [[irritating]] movie ","[[energetic]] , [[dastardly]] , [[disquieting]] movie ",0.016250967979431152,0.7802543640136719,0,1,0,42,"Successful"
"is [[impressive]] for the sights and sounds of the [[wondrous]] beats the [[world]] has to offer ","is [[unbelievable]] for the sights and sounds of the [[grandiose]] beats the [[universe]] has to offer ",0.019190549850463867,0.5981212854385376,1,0,1,87,"Successful"
"the scorpion king more than [[ably]] ","the scorpion king more than [[clumsily]] ",0.17025035619735718,0.9223209619522095,1,0,1,50,"Successful"
"make a [[pretty]] [[good]] team ","make a [[completely]] [[adequate]] team ",0.03813403844833374,0.6708863973617554,1,0,1,43,"Successful"
"lags [[badly]] in the middle and lurches between not-very-funny comedy , [[unconvincing]] dramatics and some last-minute action strongly reminiscent of [[run]] lola [[run]] ","lags [[urgently]] in the middle and lurches between not-very-funny comedy , [[unlikely]] dramatics and some last-minute action strongly reminiscent of [[manages]] lola [[manages]] ",0.015462517738342285,0.5096162557601929,0,1,0,122,"Successful"
"does a [[great]] combination act as narrator , jewish grandmother and subject -- taking us through a [[film]] that is [[part]] biography , [[part]] [[entertainment]] and [[part]] [[history]] . ","does a [[massive]] combination act as narrator , jewish grandmother and subject -- taking us through a [[footage]] that is [[chunks]] biography , [[fraction]] [[distraction]] and [[fraction]] [[bygone]] . ",0.01441645622253418,0.6205500960350037,1,0,1,230,"Successful"
"[[bill]] plympton , the animation [[master]] ","[[laws]] plympton , the animation [[sirs]] ",0.10843336582183838,0.7322950959205627,1,0,1,59,"Successful"
"impossible task ","impossible task ",0.5477352142333984,0.5477352142333984,1,1,0,1,"Skipped"
"that in a [[good]] [[way]] ","that in a [[groovy]] [[methodology]] ",0.062005698680877686,0.7201898097991943,1,0,1,93,"Successful"
"a watch that makes time go faster rather than ","a watch that makes time go faster rather than ",0.6868375539779663,0.6868375539779663,0,0,1,1,"Skipped"
"very [[best]] [[pictures]] ","very [[biggest]] [[pics]] ",0.07720309495925903,0.7898255586624146,1,0,1,99,"Successful"
"lack their idol 's energy and passion for detail ","lack their idol 's energy and passion for detail ",0.9463103413581848,0.9463103413581848,1,1,0,1,"Skipped"
"and [[church]] [[meetings]] ","and [[parishes]] [[sitting]] ",0.1608453392982483,0.560739278793335,1,0,1,59,"Successful"
"than in creating an emotionally [[complex]] , dramatically [[satisfying]] heroine ","than in creating an emotionally [[clumsy]] , dramatically [[positives]] heroine ",0.02490067481994629,0.8560042381286621,1,0,1,55,"Successful"
"[[compassionate]] ","[[indulgent]] ",0.18740826845169067,0.5428177118301392,1,0,1,39,"Successful"
"[[will]] find in these characters ' foibles a [[timeless]] and [[unique]] perspective ","[[wishing]] find in these characters ' foibles a [[incessant]] and [[single]] perspective ",0.014103949069976807,0.8775836825370789,1,0,1,91,"Successful"
"hugely [[entertaining]] from start to finish , featuring a fall from [[grace]] that [[still]] leaves shockwaves ","hugely [[distracting]] from start to finish , featuring a fall from [[indulgence]] that [[even]] leaves shockwaves ",0.019890189170837402,0.7644820213317871,1,0,1,76,"Successful"
"an ebullient [[affection]] ","an ebullient [[morbid]] ",0.10509943962097168,0.659838855266571,1,0,1,46,"Successful"
"somehow snagged an oscar nomination ","somehow snagged an oscar nomination ",0.501946210861206,0.501946210861206,1,1,0,1,"Skipped"
"manages to show the [[gentle]] and humane side of middle [[eastern]] [[world]] politics ","manages to show the [[limp]] and humane side of middle [[southward]] [[universe]] politics ",0.02348470687866211,0.8990570306777954,1,0,1,64,"Successful"
"` [[realistic]] ' ","` [[feasible]] ' ",0.20475506782531738,0.5851542949676514,1,0,1,18,"Successful"
"[[nicely]] [[done]] ","[[sheepishly]] [[been]] ",0.12961751222610474,0.7676271200180054,1,0,1,96,"Successful"
"a [[summer]] of [[good]] [[stuff]] ","a [[sommer]] of [[adequate]] [[kinda]] ",0.037878572940826416,0.8525865077972412,1,0,1,54,"Successful"
"the satire is just too easy to be genuinely satisfying . ","the satire is just too easy to be genuinely satisfying . ",0.7393166422843933,0.7393166422843933,1,1,0,1,"Skipped"
"[[sustains]] ","[[perpetuates]] ",0.23237305879592896,0.5360780358314514,1,0,1,43,"Successful"
"neither is it as smart ","neither is it as smart ",0.5630233287811279,0.5630233287811279,1,1,0,1,"Skipped"
"fare , with enough [[creative]] energy and [[wit]] to [[entertain]] all [[ages]] ","fare , with enough [[fancy]] energy and [[esprit]] to [[antics]] all [[yrs]] ",0.010831117630004883,0.5776025056838989,1,0,1,64,"Successful"
"the movie is [[powerful]] and [[provocative]] . ","the movie is [[loud]] and [[difficult]] . ",0.036877989768981934,0.9489511847496033,1,0,1,55,"Successful"
"time [[literally]] [[stops]] on a [[dime]] in the tries-so-hard-to-be-cool `` clockstoppers , '' but that [[does]] n't [[mean]] it still wo n't feel [[like]] the [[longest]] 90 [[minutes]] of your movie-going life ","time [[roughly]] [[pause]] on a [[exhibit]] in the tries-so-hard-to-be-cool `` clockstoppers , '' but that [[wishes]] n't [[medium]] it still wo n't feel [[amour]] the [[finest]] 90 [[moments]] of your movie-going life ",0.007766127586364746,0.7084019184112549,0,1,0,167,"Successful"
"sharp edges and a deep vein of [[sadness]] ","sharp edges and a deep vein of [[misery]] ",0.051649272441864014,0.6363049745559692,1,0,1,51,"Successful"
"those who do n't entirely ` get ' godard 's [[distinctive]] discourse will still come away with a sense of his reserved but existential poignancy . ","those who do n't entirely ` get ' godard 's [[symptomatic]] discourse will still come away with a sense of his reserved but existential poignancy . ",0.18164116144180298,0.5664993524551392,1,0,1,38,"Successful"
"not only are the film 's sopranos [[gags]] [[incredibly]] [[dated]] and [[unfunny]] , they also demonstrate how [[desperate]] the makers of this ` we 're - doing-it-for - the-cash ' sequel were . ","not only are the film 's sopranos [[laughs]] [[enormously]] [[moments]] and [[hilarious]] , they also demonstrate how [[sorrowful]] the makers of this ` we 're - doing-it-for - the-cash ' sequel were . ",0.009251773357391357,0.5015730857849121,0,1,0,162,"Successful"
"'[[n]] safe as to often play like a milquetoast [[movie]] of the [[week]] [[blown]] up for the big screen ","'[[s]] safe as to often play like a milquetoast [[film]] of the [[days]] [[casting]] up for the big screen ",0.06303524971008301,0.6279906630516052,0,1,0,74,"Successful"
"like to skip but film buffs should get to know ","like to skip but film buffs should get to know ",0.8562945127487183,0.8562945127487183,0,0,1,1,"Skipped"
"narrative [[discipline]] ","narrative [[penalized]] ",0.19894039630889893,0.6211009621620178,1,0,1,14,"Successful"
"[[samuel]] [[l]]. jackson ","[[abram]] [[gallon]]. jackson ",0.27289992570877075,0.6046392917633057,1,0,1,32,"Successful"
"is this films reason for being . ","is this films reason for being . ",0.6890192031860352,0.6890192031860352,0,0,1,1,"Skipped"
